UF,SP
Cidade,PARIQUERA-ACU
Nome Posto,BARRA DO CAPINZAL
Latitude,-24.6
Longitude,-47.88333333333333
Codigo,2447030
Qtd. Anos,73
Ano,Maxima
1942,56
1943,77.2
1944,79.4
1945,69.8
1946,184.2
1947,85.3
1948,85.8
1949,81.4
1950,78.3
1951,54.8
1952,38.9
1953,48.6
1954,72.2
1955,87.6
1956,61.1
1957,73.5
1958,74.5
1959,52.9
1960,142.1
1961,187.3
1962,75.6
1963,304.1
1964,53.7
1965,91.5
1966,67.5
1967,123.9
1968,66.3
1969,94.9
1970,81.2
1971,85.4
1972,78.3
1973,196.2
1974,77
1975,64.2
1976,89.7
1977,70
1978,87.2
1979,144.3
1980,82.7
1981,71.9
1982,89.6
1983,175.2
1984,82.5
1985,50
1986,69.8
1987,64.3
1988,228.9
1989,225.9
1990,66.9
1991,129.6
1992,64.1
1993,112.3
1994,74.5
1995,86
1996,81.2
1997,122
1998,109.5
1999,98.4
2000,72
2001,175.2
2002,107.8
2003,230
2004,146.2
2005,87.2
2006,92
2007,80
2008,80
2009,171
2010,136
2011,126
2012,88.2
2013,61.5
2014,81.7
